actual_vo2kgml,speed_actual,grade,I.grade.2.,I.grade.3.,.fitted,.se.fit
20.21,1.11,20,400,8000,17.492362946748717,0.16176776985048763
32.56,2.05,20,400,8000,28.613116700349007,0.13082648388911197
37.26,2.95,20,400,8000,39.26064688996632,0.21348754503093892
17.19,1.11,20,400,8000,17.492362946748717,0.16176776985048763
31.7,2.05,20,400,8000,28.613116700349007,0.13082648388911197
21.51,1.11,20,400,8000,17.492362946748717,0.16176776985048763
33.97,2.05,20,400,8000,28.613116700349007,0.13082648388911197
46.28,2.95,20,400,8000,39.26064688996632,0.21348754503093892
41.44,2.95,20,400,8000,39.26064688996632,0.21348754503093892
20.64,1.11,20,400,8000,17.492362946748717,0.16176776985048763
33.26,2.05,20,400,8000,28.613116700349007,0.13082648388911197
22.03,1.11,20,400,8000,17.492362946748717,0.16176776985048763
33.81,2.05,20,400,8000,28.613116700349007,0.13082648388911197
30.25,2.95,20,400,8000,39.26064688996632,0.21348754503093892
51.65,2.95,20,400,8000,39.26064688996632,0.21348754503093892
20.63,1.11,20,400,8000,17.492362946748717,0.16176776985048763
32.9,2.05,20,400,8000,28.613116700349007,0.13082648388911197
20.09,1.11,20,400,8000,17.492362946748717,0.16176776985048763
27.52,2.05,20,400,8000,28.613116700349007,0.13082648388911197
30.12,2.05,20,400,8000,28.613116700349007,0.13082648388911197
25.82,1.11,20,400,8000,17.492362946748717,0.16176776985048763
21.03,2.05,20,400,8000,28.613116700349007,0.13082648388911197
39.14,2.05,20,400,8000,28.613116700349007,0.13082648388911197
27.16,1.11,20,400,8000,17.492362946748717,0.16176776985048763
43.87,2.05,20,400,8000,28.613116700349007,0.13082648388911197
15.6,1.11,15,225,3375,14.813605655308137,0.14634752024766773
21.89,2.05,15,225,3375,23.43839493991708,0.11601154592308668
19.8,2.05,15,225,3375,23.43839493991708,0.11601154592308668
15.2,1.11,15,225,3375,14.813605655308137,0.14634752024766773
17.85,1.11,15,225,3375,14.813605655308137,0.14634752024766773
23.84,2.05,15,225,3375,23.43839493991708,0.11601154592308668
31.02,2.95,15,225,3375,31.69617191454267,0.17296968126572118
11.27,1.11,15,225,3375,14.813605655308137,0.14634752024766773
21.46,2.05,15,225,3375,23.43839493991708,0.11601154592308668
20.76,2.05,15,225,3375,23.43839493991708,0.11601154592308668
15.88,1.11,15,225,3375,14.813605655308137,0.14634752024766773
19.78,2.05,15,225,3375,23.43839493991708,0.11601154592308668
23.33,2.05,15,225,3375,23.43839493991708,0.11601154592308668
30.9,2.95,15,225,3375,31.69617191454267,0.17296968126572118
14.06,1.11,15,225,3375,14.813605655308137,0.14634752024766773
18.46,2.05,15,225,3375,23.43839493991708,0.11601154592308668
19.82,2.05,15,225,3375,23.43839493991708,0.11601154592308668
28.17,2.95,15,225,3375,31.69617191454267,0.17296968126572118
15.03,1.11,15,225,3375,14.813605655308137,0.14634752024766773
22.99,2.05,15,225,3375,23.43839493991708,0.11601154592308668
25.11,2.05,15,225,3375,23.43839493991708,0.11601154592308668
34.72,2.95,15,225,3375,31.69617191454267,0.17296968126572118
14.7,1.11,15,225,3375,14.813605655308137,0.14634752024766773
22.41,2.05,15,225,3375,23.43839493991708,0.11601154592308668
11.69,1.11,15,225,3375,14.813605655308137,0.14634752024766773
17.07,2.05,15,225,3375,23.43839493991708,0.11601154592308668
22.79,2.05,15,225,3375,23.43839493991708,0.11601154592308668
12.48,1.11,15,225,3375,14.813605655308137,0.14634752024766773
27.74,2.05,15,225,3375,23.43839493991708,0.11601154592308668
31.84,2.95,15,225,3375,31.69617191454267,0.17296968126572118
29.58,2.95,15,225,3375,31.69617191454267,0.17296968126572118
14.79,1.11,15,225,3375,14.813605655308137,0.14634752024766773
23.03,2.05,15,225,3375,23.43839493991708,0.11601154592308668
32.88,2.95,15,225,3375,31.69617191454267,0.17296968126572118
34.51,2.95,15,225,3375,31.69617191454267,0.17296968126572118
14.54,1.11,15,225,3375,14.813605655308137,0.14634752024766773
28.4,2.05,15,225,3375,23.43839493991708,0.11601154592308668
24.47,2.05,15,225,3375,23.43839493991708,0.11601154592308668
16.66,1.11,15,225,3375,14.813605655308137,0.14634752024766773
22.03,2.05,15,225,3375,23.43839493991708,0.11601154592308668
30.86,2.95,15,225,3375,31.69617191454267,0.17296968126572118
35.76,2.95,15,225,3375,31.69617191454267,0.17296968126572118
13.06,1.11,15,225,3375,14.813605655308137,0.14634752024766773
16.48,2.05,15,225,3375,23.43839493991708,0.11601154592308668
23.73,2.05,15,225,3375,23.43839493991708,0.11601154592308668
15.74,1.11,15,225,3375,14.813605655308137,0.14634752024766773
27.2,2.95,15,225,3375,31.69617191454267,0.17296968126572118
33.95,2.95,15,225,3375,31.69617191454267,0.17296968126572118
35.63,2.05,15,225,3375,23.43839493991708,0.11601154592308668
14.57,1.11,15,225,3375,14.813605655308137,0.14634752024766773
14.28,1.11,15,225,3375,14.813605655308137,0.14634752024766773
20.42,2.05,15,225,3375,23.43839493991708,0.11601154592308668
13.73,1.11,15,225,3375,14.813605655308137,0.14634752024766773
17.17,1.11,15,225,3375,14.813605655308137,0.14634752024766773
25.13,2.05,15,225,3375,23.43839493991708,0.11601154592308668
32.4,2.95,15,225,3375,31.69617191454267,0.17296968126572118
13.15,1.11,15,225,3375,14.813605655308137,0.14634752024766773
16.03,2.05,15,225,3375,23.43839493991708,0.11601154592308668
21.15,2.05,15,225,3375,23.43839493991708,0.11601154592308668
31.17,2.95,15,225,3375,31.69617191454267,0.17296968126572118
17.77,1.11,15,225,3375,14.813605655308137,0.14634752024766773
27.13,2.05,15,225,3375,23.43839493991708,0.11601154592308668
28.82,2.05,15,225,3375,23.43839493991708,0.11601154592308668
36.83,2.95,15,225,3375,31.69617191454267,0.17296968126572118
17.24,1.11,15,225,3375,14.813605655308137,0.14634752024766773
19.2,2.05,15,225,3375,23.43839493991708,0.11601154592308668
31.41,2.95,15,225,3375,31.69617191454267,0.17296968126572118
33.13,2.95,15,225,3375,31.69617191454267,0.17296968126572118
15.87,1.11,15,225,3375,14.813605655308137,0.14634752024766773
25.95,2.05,15,225,3375,23.43839493991708,0.11601154592308668
28.65,2.95,15,225,3375,31.69617191454267,0.17296968126572118
38.18,2.95,15,225,3375,31.69617191454267,0.17296968126572118
15.92,1.11,15,225,3375,14.813605655308137,0.14634752024766773
23.71,2.05,15,225,3375,23.43839493991708,0.11601154592308668
15.55,1.11,15,225,3375,14.813605655308137,0.14634752024766773
23.9,2.05,15,225,3375,23.43839493991708,0.11601154592308668
23.14,2.05,15,225,3375,23.43839493991708,0.11601154592308668
40.9,2.95,15,225,3375,31.69617191454267,0.17296968126572118
13.94,1.11,15,225,3375,14.813605655308137,0.14634752024766773
23.01,2.05,15,225,3375,23.43839493991708,0.11601154592308668
22.15,2.05,15,225,3375,23.43839493991708,0.11601154592308668
36.55,2.95,15,225,3375,31.69617191454267,0.17296968126572118
27.5,2.05,15,225,3375,23.43839493991708,0.11601154592308668
35.1,2.95,15,225,3375,31.69617191454267,0.17296968126572118
15.49,1.11,15,225,3375,14.813605655308137,0.14634752024766773
22.64,2.05,15,225,3375,23.43839493991708,0.11601154592308668
34.03,2.95,15,225,3375,31.69617191454267,0.17296968126572118
16.3,1.11,15,225,3375,14.813605655308137,0.14634752024766773
23.7,2.05,15,225,3375,23.43839493991708,0.11601154592308668
30.6,2.95,15,225,3375,31.69617191454267,0.17296968126572118
37.2,2.95,15,225,3375,31.69617191454267,0.17296968126572118
17.76,1.11,15,225,3375,14.813605655308137,0.14634752024766773
27.15,2.05,15,225,3375,23.43839493991708,0.11601154592308668
34.31,2.95,15,225,3375,31.69617191454267,0.17296968126572118
17.03,1.11,15,225,3375,14.813605655308137,0.14634752024766773
25.09,2.05,15,225,3375,23.43839493991708,0.11601154592308668
31.78,2.95,15,225,3375,31.69617191454267,0.17296968126572118
42.58,2.95,15,225,3375,31.69617191454267,0.17296968126572118
14.6,1.11,15,225,3375,14.813605655308137,0.14634752024766773
24.6,2.05,15,225,3375,23.43839493991708,0.11601154592308668
31,2.95,15,225,3375,31.69617191454267,0.17296968126572118
33.5,2.95,15,225,3375,31.69617191454267,0.17296968126572118
16.375,1.11,15,225,3375,14.813605655308137,0.14634752024766773
25.2,2.05,15,225,3375,23.43839493991708,0.11601154592308668
32.56,2.95,15,225,3375,31.69617191454267,0.17296968126572118
39.32,2.95,15,225,3375,31.69617191454267,0.17296968126572118
13,1.11,15,225,3375,14.813605655308137,0.14634752024766773
24.2,2.05,15,225,3375,23.43839493991708,0.11601154592308668
35,2.95,15,225,3375,31.69617191454267,0.17296968126572118
14.71,1.11,15,225,3375,14.813605655308137,0.14634752024766773
22.37,2.05,15,225,3375,23.43839493991708,0.11601154592308668
22.11,2.05,15,225,3375,23.43839493991708,0.11601154592308668
39.37,2.95,15,225,3375,31.69617191454267,0.17296968126572118
15.46,1.11,15,225,3375,14.813605655308137,0.14634752024766773
25.15,2.05,15,225,3375,23.43839493991708,0.11601154592308668
33.42,2.95,15,225,3375,31.69617191454267,0.17296968126572118
36.04,2.95,15,225,3375,31.69617191454267,0.17296968126572118
14.84,1.11,15,225,3375,14.813605655308137,0.14634752024766773
27.3,2.95,15,225,3375,31.69617191454267,0.17296968126572118
22.56,2.05,15,225,3375,23.43839493991708,0.11601154592308668
24.36,2.95,15,225,3375,31.69617191454267,0.17296968126572118
13.84,1.11,15,225,3375,14.813605655308137,0.14634752024766773
22.15,2.05,15,225,3375,23.43839493991708,0.11601154592308668
25.81,2.95,15,225,3375,31.69617191454267,0.17296968126572118
30.3,2.95,15,225,3375,31.69617191454267,0.17296968126572118
17.16,1.11,15,225,3375,14.813605655308137,0.14634752024766773
24.58,2.05,15,225,3375,23.43839493991708,0.11601154592308668
31.44,2.95,15,225,3375,31.69617191454267,0.17296968126572118
34.74,2.95,15,225,3375,31.69617191454267,0.17296968126572118
14.61,1.11,15,225,3375,14.813605655308137,0.14634752024766773
22.96,2.05,15,225,3375,23.43839493991708,0.11601154592308668
33.6,2.95,15,225,3375,31.69617191454267,0.17296968126572118
14.82,1.11,15,225,3375,14.813605655308137,0.14634752024766773
24.99,2.05,15,225,3375,23.43839493991708,0.11601154592308668
34.76,2.95,15,225,3375,31.69617191454267,0.17296968126572118
36.57,2.95,15,225,3375,31.69617191454267,0.17296968126572118
16.17,1.11,15,225,3375,14.813605655308137,0.14634752024766773
26.01,2.05,15,225,3375,23.43839493991708,0.11601154592308668
32.09,2.95,15,225,3375,31.69617191454267,0.17296968126572118
16.05,1.11,15,225,3375,14.813605655308137,0.14634752024766773
25.24,2.05,15,225,3375,23.43839493991708,0.11601154592308668
21.87,2.95,15,225,3375,31.69617191454267,0.17296968126572118
37.85,2.95,15,225,3375,31.69617191454267,0.17296968126572118
14.37,1.11,15,225,3375,14.813605655308137,0.14634752024766773
24.7,2.05,15,225,3375,23.43839493991708,0.11601154592308668
25.42,2.05,15,225,3375,23.43839493991708,0.11601154592308668
15.23,1.11,15,225,3375,14.813605655308137,0.14634752024766773
22.93,2.05,15,225,3375,23.43839493991708,0.11601154592308668
25.72,2.05,15,225,3375,23.43839493991708,0.11601154592308668
35.29,2.95,15,225,3375,31.69617191454267,0.17296968126572118
21.63,1.11,15,225,3375,14.813605655308137,0.14634752024766773
27.89,2.05,15,225,3375,23.43839493991708,0.11601154592308668
32.6,2.05,15,225,3375,23.43839493991708,0.11601154592308668
22.36,1.11,15,225,3375,14.813605655308137,0.14634752024766773
35.56,2.05,15,225,3375,23.43839493991708,0.11601154592308668
34.58,2.95,15,225,3375,31.69617191454267,0.17296968126572118
47.33,2.95,15,225,3375,31.69617191454267,0.17296968126572118
13,1.11,10,100,1000,12.367103782555878,0.13220936006437028
17.45,2.05,10,100,1000,18.692613367152777,0.10268784714530516
17.76,2.05,10,100,1000,18.692613367152777,0.10268784714530516
12.37,1.11,10,100,1000,12.367103782555878,0.13220936006437028
15.15,1.11,10,100,1000,12.367103782555878,0.13220936006437028
19.2,2.05,10,100,1000,18.692613367152777,0.10268784714530516
24.45,2.95,10,100,1000,24.748952331128535,0.14627792377741
16.73,2.05,10,100,1000,18.692613367152777,0.10268784714530516
14.29,2.05,10,100,1000,18.692613367152777,0.10268784714530516
25.3,2.95,10,100,1000,24.748952331128535,0.14627792377741
14.61,1.11,10,100,1000,12.367103782555878,0.13220936006437028
15.97,2.05,10,100,1000,18.692613367152777,0.10268784714530516
18.18,2.05,10,100,1000,18.692613367152777,0.10268784714530516
22.7,2.95,10,100,1000,24.748952331128535,0.14627792377741
11.12,1.11,10,100,1000,12.367103782555878,0.13220936006437028
16.27,2.05,10,100,1000,18.692613367152777,0.10268784714530516
15.84,2.05,10,100,1000,18.692613367152777,0.10268784714530516
20.98,2.95,10,100,1000,24.748952331128535,0.14627792377741
11.94,1.11,10,100,1000,12.367103782555878,0.13220936006437028
17.15,2.05,10,100,1000,18.692613367152777,0.10268784714530516
26.91,2.95,10,100,1000,24.748952331128535,0.14627792377741
25.57,2.95,10,100,1000,24.748952331128535,0.14627792377741
12.76,1.11,10,100,1000,12.367103782555878,0.13220936006437028
17.82,2.05,10,100,1000,18.692613367152777,0.10268784714530516
15.61,2.05,10,100,1000,18.692613367152777,0.10268784714530516
8.47,1.11,10,100,1000,12.367103782555878,0.13220936006437028
17.17,2.05,10,100,1000,18.692613367152777,0.10268784714530516
22.91,2.95,10,100,1000,24.748952331128535,0.14627792377741
15.09,2.95,10,100,1000,24.748952331128535,0.14627792377741
9.25,1.11,10,100,1000,12.367103782555878,0.13220936006437028
23.79,2.95,10,100,1000,24.748952331128535,0.14627792377741
20.08,2.05,10,100,1000,18.692613367152777,0.10268784714530516
26.24,2.95,10,100,1000,24.748952331128535,0.14627792377741
11.77,1.11,10,100,1000,12.367103782555878,0.13220936006437028
18.02,2.05,10,100,1000,18.692613367152777,0.10268784714530516
24.62,2.95,10,100,1000,24.748952331128535,0.14627792377741
25.09,2.95,10,100,1000,24.748952331128535,0.14627792377741
11.53,1.11,10,100,1000,12.367103782555878,0.13220936006437028
18.65,2.05,10,100,1000,18.692613367152777,0.10268784714530516
23.68,2.95,10,100,1000,24.748952331128535,0.14627792377741
29.24,2.95,10,100,1000,24.748952331128535,0.14627792377741
11.82,1.11,10,100,1000,12.367103782555878,0.13220936006437028
18.19,2.05,10,100,1000,18.692613367152777,0.10268784714530516
23.73,2.95,10,100,1000,24.748952331128535,0.14627792377741
26.51,2.95,10,100,1000,24.748952331128535,0.14627792377741
10.49,1.11,10,100,1000,12.367103782555878,0.13220936006437028
13.05,2.05,10,100,1000,18.692613367152777,0.10268784714530516
19.38,2.05,10,100,1000,18.692613367152777,0.10268784714530516
25.32,2.95,10,100,1000,24.748952331128535,0.14627792377741
13.15,1.11,10,100,1000,12.367103782555878,0.13220936006437028
23.31,2.95,10,100,1000,24.748952331128535,0.14627792377741
25.11,2.95,10,100,1000,24.748952331128535,0.14627792377741
28.89,2.05,10,100,1000,18.692613367152777,0.10268784714530516
11.84,1.11,10,100,1000,12.367103782555878,0.13220936006437028
13.37,1.11,10,100,1000,12.367103782555878,0.13220936006437028
16,2.05,10,100,1000,18.692613367152777,0.10268784714530516
11.51,1.11,10,100,1000,12.367103782555878,0.13220936006437028
13.4,1.11,10,100,1000,12.367103782555878,0.13220936006437028
19.85,2.05,10,100,1000,18.692613367152777,0.10268784714530516
24.29,2.95,10,100,1000,24.748952331128535,0.14627792377741
11.29,1.11,10,100,1000,12.367103782555878,0.13220936006437028
15.87,2.05,10,100,1000,18.692613367152777,0.10268784714530516
15.36,2.05,10,100,1000,18.692613367152777,0.10268784714530516
21.42,2.95,10,100,1000,24.748952331128535,0.14627792377741
12.36,1.11,10,100,1000,12.367103782555878,0.13220936006437028
19.58,2.05,10,100,1000,18.692613367152777,0.10268784714530516
21.11,2.05,10,100,1000,18.692613367152777,0.10268784714530516
26.62,2.95,10,100,1000,24.748952331128535,0.14627792377741
14.42,1.11,10,100,1000,12.367103782555878,0.13220936006437028
15.54,2.05,10,100,1000,18.692613367152777,0.10268784714530516
24.27,2.95,10,100,1000,24.748952331128535,0.14627792377741
13.02,1.11,10,100,1000,12.367103782555878,0.13220936006437028
21.2,2.05,10,100,1000,18.692613367152777,0.10268784714530516
23.34,2.95,10,100,1000,24.748952331128535,0.14627792377741
29.03,2.95,10,100,1000,24.748952331128535,0.14627792377741
13.31,1.11,10,100,1000,12.367103782555878,0.13220936006437028
18.43,2.05,10,100,1000,18.692613367152777,0.10268784714530516
24.55,2.95,10,100,1000,24.748952331128535,0.14627792377741
13,1.11,10,100,1000,12.367103782555878,0.13220936006437028
17.8,2.05,10,100,1000,18.692613367152777,0.10268784714530516
18.24,2.05,10,100,1000,18.692613367152777,0.10268784714530516
31.3,2.95,10,100,1000,24.748952331128535,0.14627792377741
11.66,1.11,10,100,1000,12.367103782555878,0.13220936006437028
16.84,2.05,10,100,1000,18.692613367152777,0.10268784714530516
17.74,2.05,10,100,1000,18.692613367152777,0.10268784714530516
29.13,2.95,10,100,1000,24.748952331128535,0.14627792377741
17.3,2.05,10,100,1000,18.692613367152777,0.10268784714530516
26.3,2.95,10,100,1000,24.748952331128535,0.14627792377741
12.52,1.11,10,100,1000,12.367103782555878,0.13220936006437028
17.65,2.05,10,100,1000,18.692613367152777,0.10268784714530516
25.66,2.95,10,100,1000,24.748952331128535,0.14627792377741
13.8,1.11,10,100,1000,12.367103782555878,0.13220936006437028
19.3,2.05,10,100,1000,18.692613367152777,0.10268784714530516
23.6,2.95,10,100,1000,24.748952331128535,0.14627792377741
29.4,2.95,10,100,1000,24.748952331128535,0.14627792377741
15.66,1.11,10,100,1000,12.367103782555878,0.13220936006437028
21.33,2.05,10,100,1000,18.692613367152777,0.10268784714530516
29.15,2.95,10,100,1000,24.748952331128535,0.14627792377741
32.46,2.95,10,100,1000,24.748952331128535,0.14627792377741
13.68,1.11,10,100,1000,12.367103782555878,0.13220936006437028
19.99,2.05,10,100,1000,18.692613367152777,0.10268784714530516
25,2.95,10,100,1000,24.748952331128535,0.14627792377741
30.93,2.95,10,100,1000,24.748952331128535,0.14627792377741
12.2,1.11,10,100,1000,12.367103782555878,0.13220936006437028
23,2.95,10,100,1000,24.748952331128535,0.14627792377741
22.3,2.05,10,100,1000,18.692613367152777,0.10268784714530516
25.4,2.95,10,100,1000,24.748952331128535,0.14627792377741
11.8,1.11,10,100,1000,12.367103782555878,0.13220936006437028
18.61,2.05,10,100,1000,18.692613367152777,0.10268784714530516
29.2,2.95,10,100,1000,24.748952331128535,0.14627792377741
28.06,2.95,10,100,1000,24.748952331128535,0.14627792377741
10.4,1.11,10,100,1000,12.367103782555878,0.13220936006437028
18.3,2.05,10,100,1000,18.692613367152777,0.10268784714530516
24.8,2.95,10,100,1000,24.748952331128535,0.14627792377741
11.7,1.11,10,100,1000,12.367103782555878,0.13220936006437028
17.16,2.05,10,100,1000,18.692613367152777,0.10268784714530516
26.84,2.95,10,100,1000,24.748952331128535,0.14627792377741
23.01,2.95,10,100,1000,24.748952331128535,0.14627792377741
12.02,1.11,10,100,1000,12.367103782555878,0.13220936006437028
19.93,2.05,10,100,1000,18.692613367152777,0.10268784714530516
27.37,2.95,10,100,1000,24.748952331128535,0.14627792377741
27.51,2.95,10,100,1000,24.748952331128535,0.14627792377741
11.91,1.11,10,100,1000,12.367103782555878,0.13220936006437028
22.62,2.95,10,100,1000,24.748952331128535,0.14627792377741
17.94,2.05,10,100,1000,18.692613367152777,0.10268784714530516
16.41,2.95,10,100,1000,24.748952331128535,0.14627792377741
10.78,1.11,10,100,1000,12.367103782555878,0.13220936006437028
17.13,2.05,10,100,1000,18.692613367152777,0.10268784714530516
18.49,2.05,10,100,1000,18.692613367152777,0.10268784714530516
23.16,2.95,10,100,1000,24.748952331128535,0.14627792377741
13.49,1.11,10,100,1000,12.367103782555878,0.13220936006437028
19.59,2.05,10,100,1000,18.692613367152777,0.10268784714530516
25.1,2.95,10,100,1000,24.748952331128535,0.14627792377741
26.78,2.95,10,100,1000,24.748952331128535,0.14627792377741
18.41,2.05,10,100,1000,18.692613367152777,0.10268784714530516
12.59,1.11,10,100,1000,12.367103782555878,0.13220936006437028
25.99,2.95,10,100,1000,24.748952331128535,0.14627792377741
24.36,2.95,10,100,1000,24.748952331128535,0.14627792377741
12.1,1.11,10,100,1000,12.367103782555878,0.13220936006437028
19.18,2.05,10,100,1000,18.692613367152777,0.10268784714530516
27.06,2.95,10,100,1000,24.748952331128535,0.14627792377741
27.83,2.95,10,100,1000,24.748952331128535,0.14627792377741
13.24,1.11,10,100,1000,12.367103782555878,0.13220936006437028
20.54,2.05,10,100,1000,18.692613367152777,0.10268784714530516
22.85,2.95,10,100,1000,24.748952331128535,0.14627792377741
12.33,1.11,10,100,1000,12.367103782555878,0.13220936006437028
18.32,2.05,10,100,1000,18.692613367152777,0.10268784714530516
14.62,2.05,10,100,1000,18.692613367152777,0.10268784714530516
28.94,2.95,10,100,1000,24.748952331128535,0.14627792377741
11.36,1.11,10,100,1000,12.367103782555878,0.13220936006437028
18.7,2.05,10,100,1000,18.692613367152777,0.10268784714530516
19.55,2.05,10,100,1000,18.692613367152777,0.10268784714530516
26.71,2.95,10,100,1000,24.748952331128535,0.14627792377741
12.66,1.11,10,100,1000,12.367103782555878,0.13220936006437028
18.62,2.05,10,100,1000,18.692613367152777,0.10268784714530516
23.49,2.05,10,100,1000,18.692613367152777,0.10268784714530516
26.55,2.95,10,100,1000,24.748952331128535,0.14627792377741
15.3,1.11,10,100,1000,12.367103782555878,0.13220936006437028
22.37,2.05,10,100,1000,18.692613367152777,0.10268784714530516
24.55,2.05,10,100,1000,18.692613367152777,0.10268784714530516
38.5,2.95,10,100,1000,24.748952331128535,0.14627792377741
15.27,1.11,10,100,1000,12.367103782555878,0.13220936006437028
26.1,2.05,10,100,1000,18.692613367152777,0.10268784714530516
30.16,2.95,10,100,1000,24.748952331128535,0.14627792377741
36.93,2.95,10,100,1000,24.748952331128535,0.14627792377741
12.37,2.05,5,25,125,14.595718219308562,0.10215721829781944
10.57,1.11,5,25,125,10.271950169150598,0.12697793857528963
12.64,2.05,5,25,125,14.595718219308562,0.10215721829781944
9.98,1.11,5,25,125,10.271950169150598,0.12697793857528963
11.36,1.11,5,25,125,10.271950169150598,0.12697793857528963
14,2.05,5,25,125,14.595718219308562,0.10215721829781944
17.95,2.95,5,25,125,18.735496139672577,0.14601179558985866
11.23,2.05,5,25,125,14.595718219308562,0.10215721829781944
11.03,2.05,5,25,125,14.595718219308562,0.10215721829781944
15.73,2.95,5,25,125,18.735496139672577,0.14601179558985866
10.89,1.11,5,25,125,10.271950169150598,0.12697793857528963
11.15,2.05,5,25,125,14.595718219308562,0.10215721829781944
15.07,2.95,5,25,125,18.735496139672577,0.14601179558985866
12.26,2.05,5,25,125,14.595718219308562,0.10215721829781944
8.24,1.11,5,25,125,10.271950169150598,0.12697793857528963
12.56,2.95,5,25,125,18.735496139672577,0.14601179558985866
11.92,2.05,5,25,125,14.595718219308562,0.10215721829781944
14.73,2.95,5,25,125,18.735496139672577,0.14601179558985866
9.78,1.11,5,25,125,10.271950169150598,0.12697793857528963
12.37,2.05,5,25,125,14.595718219308562,0.10215721829781944
18.69,2.95,5,25,125,18.735496139672577,0.14601179558985866
18.35,2.95,5,25,125,18.735496139672577,0.14601179558985866
10.17,1.11,5,25,125,10.271950169150598,0.12697793857528963
12.81,2.05,5,25,125,14.595718219308562,0.10215721829781944
7.07,1.11,5,25,125,10.271950169150598,0.12697793857528963
11.7,2.05,5,25,125,14.595718219308562,0.10215721829781944
15.01,2.95,5,25,125,18.735496139672577,0.14601179558985866
14.88,2.95,5,25,125,18.735496139672577,0.14601179558985866
6.24,1.11,5,25,125,10.271950169150598,0.12697793857528963
15.85,2.95,5,25,125,18.735496139672577,0.14601179558985866
14.73,2.05,5,25,125,14.595718219308562,0.10215721829781944
18.41,2.95,5,25,125,18.735496139672577,0.14601179558985866
11.09,1.11,5,25,125,10.271950169150598,0.12697793857528963
13.04,2.05,5,25,125,14.595718219308562,0.10215721829781944
17.86,2.95,5,25,125,18.735496139672577,0.14601179558985866
21.97,2.95,5,25,125,18.735496139672577,0.14601179558985866
9.11,1.11,5,25,125,10.271950169150598,0.12697793857528963
14.62,2.05,5,25,125,14.595718219308562,0.10215721829781944
21.23,2.95,5,25,125,18.735496139672577,0.14601179558985866
19.22,2.95,5,25,125,18.735496139672577,0.14601179558985866
9.27,1.11,5,25,125,10.271950169150598,0.12697793857528963
11.29,2.05,5,25,125,14.595718219308562,0.10215721829781944
17.84,2.95,5,25,125,18.735496139672577,0.14601179558985866
16.23,2.95,5,25,125,18.735496139672577,0.14601179558985866
8.16,1.11,5,25,125,10.271950169150598,0.12697793857528963
8.88,2.05,5,25,125,14.595718219308562,0.10215721829781944
14.11,2.95,5,25,125,18.735496139672577,0.14601179558985866
19.29,2.95,5,25,125,18.735496139672577,0.14601179558985866
10.25,1.11,5,25,125,10.271950169150598,0.12697793857528963
17.88,2.95,5,25,125,18.735496139672577,0.14601179558985866
17.72,2.95,5,25,125,18.735496139672577,0.14601179558985866
24.16,2.05,5,25,125,14.595718219308562,0.10215721829781944
9.76,1.11,5,25,125,10.271950169150598,0.12697793857528963
12.39,2.05,5,25,125,14.595718219308562,0.10215721829781944
11.85,2.05,5,25,125,14.595718219308562,0.10215721829781944
9.37,1.11,5,25,125,10.271950169150598,0.12697793857528963
10.78,1.11,5,25,125,10.271950169150598,0.12697793857528963
13.81,2.05,5,25,125,14.595718219308562,0.10215721829781944
18,2.95,5,25,125,18.735496139672577,0.14601179558985866
11.62,2.05,5,25,125,14.595718219308562,0.10215721829781944
8.83,1.11,5,25,125,10.271950169150598,0.12697793857528963
14.79,2.95,5,25,125,18.735496139672577,0.14601179558985866
15.79,2.95,5,25,125,18.735496139672577,0.14601179558985866
10.38,1.11,5,25,125,10.271950169150598,0.12697793857528963
15.14,2.05,5,25,125,14.595718219308562,0.10215721829781944
18.34,2.95,5,25,125,18.735496139672577,0.14601179558985866
20.75,2.95,5,25,125,18.735496139672577,0.14601179558985866
11.52,1.11,5,25,125,10.271950169150598,0.12697793857528963
11.3,2.05,5,25,125,14.595718219308562,0.10215721829781944
17.89,2.95,5,25,125,18.735496139672577,0.14601179558985866
10.36,1.11,5,25,125,10.271950169150598,0.12697793857528963
16.6,2.95,5,25,125,18.735496139672577,0.14601179558985866
15.62,2.05,5,25,125,14.595718219308562,0.10215721829781944
21.06,2.95,5,25,125,18.735496139672577,0.14601179558985866
10.9,1.11,5,25,125,10.271950169150598,0.12697793857528963
13,2.05,5,25,125,14.595718219308562,0.10215721829781944
17.38,2.95,5,25,125,18.735496139672577,0.14601179558985866
14.6,2.05,5,25,125,14.595718219308562,0.10215721829781944
10.82,1.11,5,25,125,10.271950169150598,0.12697793857528963
13.94,2.05,5,25,125,14.595718219308562,0.10215721829781944
21.9,2.95,5,25,125,18.735496139672577,0.14601179558985866
9.75,1.11,5,25,125,10.271950169150598,0.12697793857528963
13.87,2.05,5,25,125,14.595718219308562,0.10215721829781944
20.98,2.95,5,25,125,18.735496139672577,0.14601179558985866
11.5,2.05,5,25,125,14.595718219308562,0.10215721829781944
19.2,2.95,5,25,125,18.735496139672577,0.14601179558985866
12.26,2.05,5,25,125,14.595718219308562,0.10215721829781944
9.49,1.11,5,25,125,10.271950169150598,0.12697793857528963
21.21,2.95,5,25,125,18.735496139672577,0.14601179558985866
13.9,2.05,5,25,125,14.595718219308562,0.10215721829781944
10.6,1.11,5,25,125,10.271950169150598,0.12697793857528963
18,2.95,5,25,125,18.735496139672577,0.14601179558985866
21.2,2.95,5,25,125,18.735496139672577,0.14601179558985866
13.42,1.11,5,25,125,10.271950169150598,0.12697793857528963
