actual_vo2kgml,speed_actual,grade,I.grade.2.,I.grade.3.,.fitted,.se.fit,.resid,.hat,.sigma,.cooksd,.std.resid,speed_groups
36.46,1.4,40,1600,64000,34.6435932121466,0.2792957838191033,1.8164067878534385,0.00914564163882808,2.9210558000836055,6.005579696262067e-4,0.6248142336257302,1
29.3,1.1,40,1600,64000,27.9241065991203,0.2557262432305099,1.3758934008797314,0.0076671863320922455,2.9212076478914213,2.880215998435441e-4,0.47293213180095595,1
54.8,2.1,40,1600,64000,50.322395309207934,0.4761112585285887,4.477604690792071,0.02657677766080101,2.9192114680768206,0.01098815015843427,1.553952028764292,2
47.03,1.8,40,1600,64000,43.60290869618164,0.37751892994587954,3.4270913038183726,0.016709478170311577,2.9201357574122224,0.003966292160540164,1.1833888112845223,2
45.52,1.6,40,1600,64000,39.12325095416412,0.32163479605007805,6.396749045835908,0.012128622363259966,2.9169855456684077,0.00993718706481341,2.2036967038510578,2
32.4,1.3,40,1600,64000,32.40376434113783,0.2653215572629751,-0.0037643411377992902,0.008253354432594536,2.92141133703501,2.3234917420878184e-9,-0.001294289160425507,1
33.17,1.1,40,1600,64000,27.9241065991203,0.2557262432305099,5.245893400879732,0.0076671863320922455,2.9184489256468127,0.00418691751961941,1.80315680538356,1
47.57,1.5,40,1600,64000,36.88342208315537,0.29836879744096734,10.686577916844673,0.010437397615716559,2.9090633390591796,0.02378576718119252,3.6784065719431442,1
29.3,1,40,1600,64000,25.68427772811153,0.260781326624064,3.6157222718884996,0.007973305437823501,2.920003946279059,0.0020697409034811914,1.243014215146005,1
28.04,1,40,1600,64000,25.68427772811153,0.260781326624064,2.355722271888498,0.007973305437823501,2.9208140103996003,8.785652663618155e-4,0.8098509926106803,1
28.08,1,40,1600,64000,25.68427772811153,0.260781326624064,2.395722271888497,0.007973305437823501,2.920793550834531,9.086545265579459e-4,0.82360220602449985,1
27.49,1.04,40,1600,64000,26.580209276515042,0.257979923603005,0.909790723484993,0.007802921543052409,2.9213222677392476,1.2819719747852068e-4,0.3127413039857719,1
32.6,1.25,40,1600,64000,31.283849905633446,0.2605147309881408,1.316150094366586,0.007957011618473361,2.921224899040506,2.736743006928459e-4,0.45246280502078945,1
26.18,1.12,40,1600,64000,28.372072373322055,0.2555045547675702,-2.1920723733220284,0.007653898763424584,2.9208942929987876,7.297940624201737e-4,-0.7534700865244374,1
38.44,1.6,40,1600,64000,39.12325095416412,0.32163479605007805,-0.6832509541640975,0.012128622363259966,2.9213608831652405,1.1337187598604777e-4,-0.23538173294052592,2
54.28,2.2,40,1600,64000,52.56222418021672,0.511419713289262,1.7177758197833075,0.030664815032274025,2.921086305958317,0.0018817396486962075,0.5974096133466035,2
26.83,1.18,40,1600,64000,29.715969695927306,0.25643771796189235,-2.8859696959272805,0.007709908562378796,2.920515034679981,0.0012743526347082956,-0.9920079426551576,1
29.3,1.11,40,1600,64000,28.14808948622118,0.2555820973783166,1.1519105137788528,0.007658545203905144,2.921268570607225,2.0164881126572345e-4,0.39594137356070946,1
43.35,2.3,40,1600,64000,54.802053051225464,0.5475632512327957,-11.452053051225448,0.035152321174401965,2.906862293452215,0.09676924828752737,-3.99205653699849,2
34.29,1.26,40,1600,64000,31.50783279273432,0.261352830160336,2.782167207265709,0.008008290805884498,2.9205781100500845,0.001230904545311202,0.9564712413745325,1
52.17,2.3,40,1600,64000,54.802053051225464,0.5475632512327957,-2.6320530512254465,0.035152321174401965,2.920644628282347,0.005111636260069711,-0.9175040092699371,2
27.73,1.2,40,1600,64000,30.163935470129065,0.25727829475946423,-2.4339354701290308,0.007760535997015927,2.9207738200722395,9.124540754574575e-4,-0.8366494348427347,1
44.84,1.7,40,1600,64000,41.36307982517288,0.34825442293034314,3.476920174827142,0.014219315881458305,2.9201017035912926,0.0034565409320411818,1.1990775675470464,2
31.02,1.1,40,1600,64000,27.9241065991203,0.2557262432305099,3.0958934008797305,0.0076671863320922455,2.92037991965508,0.0014582348729172707,1.0641430978376685,1
31.16,1.37,40,1600,64000,33.97164455084396,0.2745272248843179,-2.811644550843935,0.00883601125603925,2.9205596468907875,0.001389377410213018,-0.9670086725928633,1
25.21,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,-2.3193452699819894,0.004138524438747327,2.920834547496233,4.3864445076354826e-4,-0.795808638307352,1
28.94,1.4,35,1225,42875,31.525137144133502,0.17839397870401424,-2.5851371441334785,0.0037311765892763596,2.920695050599728,4.909011727485559e-4,-0.8868252052414607,1
26.96,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,-0.5693452699819893,0.004138524438747327,2.9213765850359112,2.6432197081668538e-5,-0.19535249447125957,1
26.95,1.3,35,1225,42875,29.527241207057756,0.1805423775380876,-2.5772412070577353,0.00382158686179612,2.9206993554315748,4.998201789038775e-4,-0.8841566416543666,1
22.01,0.9,35,1225,42875,21.535657458754784,0.2345236665552849,0.4743425412452463,0.006448500996189652,2.9213871595047327,2.8720786426648947e-5,0.16294445828606274,1
20.41,1,35,1225,42875,23.53355339583053,0.21564255890041062,-3.123553395830498,0.005451981505944094,2.920363742737378,0.0010508358971039356,-1.0724542299251796,1
28.29,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,0.760654730018009,0.004138524438747327,2.921349305302599,4.7179895030494784e-5,0.2609941748441701,1
24.7,1.3,35,1225,42875,29.527241207057756,0.1805423775380876,-4.827241207057736,0.00382158686179612,2.9189127749984185,0.0017534833753678877,-1.656048864343696,1
26.72,1.15,35,1225,42875,26.53039730144414,0.19332612715419795,0.18960269855588313,0.004381940966384726,2.9214074834190598,3.1053044819975717e-6,0.06506401235713592,1
29.46,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,1.9306547300180106,0.004138524438747327,2.9210116849203036,3.039422377615581e-4,0.6624419967231581,1
23.16,1,35,1225,42875,23.53355339583053,0.21564255890041062,-0.37355339583049835,0.005451981505944094,2.9213963581227294,1.5029426496109455e-5,-0.1282574263004764,1
24.71,1,35,1225,42875,23.53355339583053,0.21564255890041062,1.1764466041695025,0.005451981505944094,2.921262754062884,1.4906698657301157e-4,0.40392622665162936,1
19.7,1,35,1225,42875,23.53355339583053,0.21564255890041062,-3.833553395830499,0.005451981505944094,2.9198332245888388,0.0015828511084493846,-1.3162286774064669,1
17.83,1.07,35,1225,42875,24.93208055178355,0.20420965081896528,-7.102080551783525,0.0048892016089089165,2.9159944944365526,0.004866317331118956,-2.437769193826464,1
35.29,1.6,35,1225,42875,35.520929018284995,0.18994343533392882,-0.23092901828497092,0.004229937957531192,2.9214056205868855,4.445361216611125e-6,-0.07923949281172485,2
29.95,1.32,35,1225,42875,29.92682039447291,0.17968514804215382,0.023179605527116592,0.0037853826229376514,2.921411280976393,4.004517688507649e-8,0.007951925383011557,1
39.74,1.7,35,1225,42875,37.51882495536073,0.20274058317050778,2.2211750446392884,0.004819109598305783,2.920881983995395,4.690968193733706e-4,0.762385243609984,2
48.74,2.3,35,1225,42875,49.50620057781519,0.33440959002597154,-0.7662005778151816,0.01311121283601376,2.9213478251801246,1.5442782637603222e-4,-0.2640894658260327,2
26.91,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,-0.61934526998199,0.004138524438747327,2.9213702128374974,3.127861253363315e-5,-0.21250838429514815,1
27.71,1.4,35,1225,42875,31.525137144133502,0.17839397870401424,-3.815137144133479,0.0037311765892763596,2.919851055006897,0.0010691710790851584,-1.3087738066618408,1
23.28,0.9,35,1225,42875,21.535657458754784,0.2345236665552849,1.7443425412452458,0.006448500996189652,2.921084343464387,3.883968693971873e-4,0.5992103295276368,1
26.31,1.3,35,1225,42875,29.527241207057756,0.1805423775380876,-3.217241207057736,0.00382158686179612,2.920301764303591,7.78880619495807e-4,-1.1037170961082203,1
29.1,1.6,35,1225,42875,35.520929018284995,0.18994343533392882,-6.420929018284969,0.004229937957531192,2.9169873968252533,0.003436732860345722,-2.203236139691761,2
26.11,1.1,35,1225,42875,25.531449332906273,0.19983543447732124,0.5785506670937529,0.004681989320129986,2.921375432531745,3.09117548497781e-5,0.19856521827803614,1
38.32,1.8,35,1225,42875,39.516720892436474,0.2192284291126971,-1.1967208924364574,0.005634808543511822,2.9212575602678452,1.594803773252029e-4,-0.4109250595701665,2
24.31,1.01,35,1225,42875,23.733342989538105,0.21391123478483434,0.5766570104619207,0.005364788558663267,2.9213756427089566,3.523662242174444e-5,0.19798321461905657,1
29.28,1.25,35,1225,42875,28.528293238519893,0.18359102932230628,0.7517067614801398,0.003951739737217793,2.9213507675518837,4.398034735838101e-5,0.25789978276931713,1
29.75,1.25,35,1225,42875,28.528293238519893,0.18359102932230628,1.2217067614801387,0.003951739737217793,2.9212513425190623,1.16170456700618e-4,0.41915002570035825,1
49.64,2.14,35,1225,42875,46.309567078494005,0.29354458023256325,3.3304329215060076,0.010102609194359602,2.9202147525404136,0.0022345431536171267,1.1461680851661897,2
18.92,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,-8.609345269981988,0.004138524438747327,2.9134538326352897,0.006043966940998488,-2.9540195781525065,1
26.72,1.1,35,1225,42875,25.531449332906273,0.19983543447732124,1.1885506670937522,0.004681989320129986,2.921259798110406,1.3045966632947533e-4,0.4079242079721469,1
22.4,1.1,35,1225,42875,25.531449332906273,0.19983543447732124,-3.1314493329062483,0.004681989320129986,2.920359253399956,9.055900486614675e-4,-1.074749292812377,1
28.94,1.1,35,1225,42875,25.531449332906273,0.19983543447732124,3.4085506670937544,0.004681989320129986,2.9201647759887,0.001072952191709563,1.1698536458753057,1
26.99,1.1,35,1225,42875,25.531449332906273,0.19983543447732124,1.4585506670937518,0.004681989320129986,2.921183124755326,1.9646441690347868e-4,0.5005913017711795,1
38.96,2.19,35,1225,42875,47.308515047031875,0.3060331015145609,-8.348515047031855,0.010980502823657878,2.91387747524072,0.015288509950477426,-2.874415313656056,2
23.14,1.1,35,1225,42875,25.531449332906273,0.19983543447732124,-2.3914493329062463,0.004681989320129986,2.9207977886686773,5.281572323017695e-4,-0.8207728135113236,1
46.09,2.14,35,1225,42875,46.309567078494005,0.29354458023256325,-0.21956707849399054,0.010102609194359602,2.9214061387391648,9.712293788154035e-6,-0.0755639833782305,2
43.17,2,35,1225,42875,43.51251276658797,0.26033093967515203,-0.34251276658794916,0.007945788347218251,2.921398712646385,1.8507760879373566e-5,-0.11774752071359505,2
25.45,1.4,35,1225,42875,31.525137144133502,0.17839397870401424,-6.07513714413348,0.0037311765892763596,2.9174533576156616,0.002711059610290371,-2.0840614808163607,1
32.08,1.4,35,1225,42875,31.525137144133502,0.17839397870401424,0.5548628558665191,0.0037311765892763596,2.9213783441032217,2.2615083714510357e-5,0.19034439513251677,1
25.92,1,35,1225,42875,23.53355339583053,0.21564255890041062,2.3864466041695036,0.005451981505944094,2.9207998801682162,6.13395343132272e-4,0.8193728202464992,1
28.75,1.3,35,1225,42875,29.527241207057756,0.1805423775380876,-0.7772412070577348,0.00382158686179612,2.9213465910473477,4.545851951276064e-5,-0.2666428635029031,1
44.6,2.2,35,1225,42875,47.508304640739446,0.30856407874092334,-2.908304640739432,0.011162877368650478,2.920497926586203,0.001886863972150726,-1.0014291421833221,2
31.65,1.4,35,1225,42875,31.525137144133502,0.17839397870401424,0.12486285586651931,0.0037311765892763596,2.921409667724312,1.145231860962434e-6,0.042833908457099445,1
35.37,1.5,35,1225,42875,33.52303308120925,0.1816188256146133,1.8469669187907742,0.003867293621188052,2.9210456831657483,2.597916278732849e-4,0.6336409366353205,1
28.7,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,1.1706547300180092,0.004138524438747327,2.9212644075690717,1.1174792775110965e-4,0.4016724714000547,1
48.3,2.2,35,1225,42875,47.508304640739446,0.30856407874092334,0.7916953592605651,0.011162877368650478,2.92134366169469,1.3982247907048953e-4,0.27260789443751315,2
51.5,2.4,35,1225,42875,51.50409651489094,0.3610815444501175,-0.004096514890929784,0.015286075607808503,2.921411336740996,5.1693875321436316e-9,-0.0014135208164762583,2
43.11,1.9,35,1225,42875,41.51461682951222,0.23864322497645765,1.5953831704877959,0.00667703479314931,2.9211377464028723,3.365633871375148e-4,0.5481033778566021,2
50.83,2.1,35,1225,42875,45.5104087036637,0.2837709148347856,5.3195912963363075,0.009441069205718642,2.9183596031250865,0.005320485318131092,1.8301252716840624,2
34.66,1.4,35,1225,42875,31.525137144133502,0.17839397870401424,3.1348628558665164,0.0037311765892763596,2.920357964480943,7.218782986589023e-4,1.0754073151850203,1
61.01,2.3,35,1225,42875,49.50620057781519,0.33440959002597154,11.50379942218481,0.01311121283601376,2.9070588806177198,0.034811537906478375,3.965061280738719,2
30.5,1.3,35,1225,42875,29.527241207057756,0.1805423775380876,0.972758792942265,0.00382158686179612,2.921309918348571,7.120557253392345e-5,0.3337177541443528,1
31.9,1.3,35,1225,42875,29.527241207057756,0.1805423775380876,2.3727587929422644,0.00382158686179612,2.920807864390341,4.236535358301678e-4,0.8140062482621574,1
62.6,2.4,35,1225,42875,51.50409651489094,0.3610815444501175,11.095903485109073,0.015286075607808503,2.908031382101742,0.03792585290041347,3.8286912098233046,2
31.98,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,4.450654730018011,0.004138524438747327,2.9192868686362274,0.001615212393322727,1.5270988438471311,1
43.27,1.7,35,1225,42875,37.51882495536073,0.20274058317050778,5.751175044639291,0.004819109598305783,2.917860598165718,0.0031449235285598127,1.9740051546288795,2
29.4,1.3,35,1225,42875,29.527241207057756,0.1805423775380876,-0.12724120705773637,0.00382158686179612,2.921409603309416,1.218313939054313e-6,-0.04365177694820857,1
49.1,2.3,35,1225,42875,49.50620057781519,0.33440959002597154,-0.4062005778151822,0.01311121283601376,2.921393487749312,4.340319320144591e-5,-0.1400068033351355,2
28.34,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,0.8106547300180096,0.004138524438747327,2.9213408819221423,5.3586287771844824e-5,0.27815006466805864,1
27.8,1.1,35,1225,42875,25.531449332906273,0.19983543447732124,2.268550667093754,0.004681989320129986,2.920859235804537,4.7526718589825656e-4,0.7785925831682784,1
26.49,1.13,35,1225,42875,26.130818114028997,0.19580784324048253,0.35918188597103257,0.004495164488749889,2.9213975019320944,1.143462334602449e-5,0.12326377096872765,1
31.58,1.37,35,1225,42875,30.925768363010782,0.1784737518140306,0.6542316369892381,0.003734514304066985,2.921365467880426,3.146887452194223e-5,0.22443299727701235,1
44.05,2.28,35,1225,42875,49.10662139040004,0.3291680532624551,-5.056621390400033,0.012703423558186589,2.9186448894031862,0.006511492754175268,-1.7425262622514743,2
48.86,2.2,35,1225,42875,47.508304640739446,0.30856407874092334,1.3516953592605674,0.011162877368650478,2.9212140548084746,4.0758523684250564e-4,0.46543512160174866,2
25.39,1.27,35,1225,42875,28.92787242593503,0.18221870355302525,-3.537872425935012,0.0038928827679161793,2.9200694334101174,9.595723957348565e-4,-1.2137573060366995,1
39.51,1.6,35,1225,42875,35.520929018284995,0.18994343533392882,3.989070981715029,0.004229937957531192,2.919704646724205,0.0013264581914836924,1.36878406935851,2
48.78,2.3,35,1225,42875,49.50620057781519,0.33440959002597154,-0.7262005778151824,0.01311121283601376,2.9213542836566697,1.3872469817461435e-4,-0.2503025033270444,2
25.04,1.18,35,1225,42875,27.129766082566867,0.1899245132586806,-2.0897660825668414,0.0042290952306693426,2.920943048973939,3.639637425543645e-4,-0.7170685418262686,1
27.74,1.26,35,1225,42875,28.72808283222746,0.1828797428993693,-0.9880828322274395,0.003921178616044829,2.92130668727897,7.539630982728497e-5,-0.3389918138285975,1
48.64,2.3,35,1225,42875,49.50620057781519,0.33440959002597154,-0.8662005778151829,0.01311121283601376,2.9213301642649308,1.9736836640157904e-4,-0.2985568720735047,2
31.65,1.36,35,1225,42875,30.72597876930321,0.1786085442023038,0.9240212306968123,0.0037401574217524906,2.921319834187929,6.286989017276212e-5,0.31698473439838243,1
50.37,2.4,35,1225,42875,51.50409651489094,0.3610815444501175,-1.1340965148909323,0.015286075607808503,2.9212718803494298,3.961959638747218e-4,-0.3913250834852115,2
27.8,1.3,35,1225,42875,29.527241207057756,0.1805423775380876,-1.7272412070577343,0.00382158686179612,2.921091569533951,2.2449653042495504e-4,-0.5925529130828419,1
40.11,1.9,35,1225,42875,41.51461682951222,0.23864322497645765,-1.4046168295122041,0.00667703479314931,2.9211992658466794,2.60887092165162e-4,-0.4825644667007971,2
48.99,2.18,35,1225,42875,47.108725453324304,0.3035128481667602,1.8812745466757084,0.010800393551709597,2.92102931284969,7.633263253707073e-4,0.6476687195367599,2
25.72,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,-1.8093452699819912,0.004138524438747327,2.9210603331354235,2.669468058704976e-4,-0.6208185621036914,1
33.84,1.4,35,1225,42875,31.525137144133502,0.17839397870401424,2.314862855866523,0.0037311765892763596,2.9208370099442633,3.9362024440007046e-4,0.7941082475714359,1
33.81,1.5,35,1225,42875,33.52303308120925,0.1816188256146133,0.2869669187907789,0.003867293621188052,2.92140251201234,6.271487874673265e-6,0.0984500509218592,1
33.3,1.47,35,1225,42875,32.92366430008653,0.1800950551171442,0.3763356999135005,0.0038026731446492434,2.921396159308778,1.0604330635661001e-5,0.12910570766918192,1
30.85,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,3.320654730018011,0.004138524438747327,2.920228895650219,8.991440463366125e-4,1.1393757338272545,1
29.19,1.2,35,1225,42875,27.529345269982013,0.1878797838124222,1.6606547300180112,0.004138524438747327,2.921115656135519,2.2487466196816875e-4,0.5698001916741612,1
23.36,1.3,30,900,27000,26.364816517004556,0.1546859402911775,-3.0048165170045347,0.002805350332947102,2.9204444606886226,4.977340023729825e-4,-1.030316602950639,1
28.4,1.5,30,900,27000,29.832757668524902,0.13928949014127803,-1.432757668524885,0.0022746894739701625,2.9211916564996097,9.165998715507662e-5,-0.49114526000158293,1
24.21,1.3,30,900,27000,26.364816517004556,0.1546859402911775,-2.1548165170045332,0.002805350332947102,2.9209141497102182,2.5596582584703055e-4,-0.7388614982705408,1
23.82,1.3,30,900,27000,26.364816517004556,0.1546859402911775,-2.544816517004534,0.002805350332947102,2.9207178675193344,3.5700503760283526e-4,-0.8725879580649388,1
38.64,2.3,30,900,27000,43.7045222746063,0.21717204442039945,-5.064522274606282,0.0055295941887783156,2.918656261752203,0.002802339021253005,-1.7389426690976075,2
20.43,1.2,30,900,27000,24.63084594124438,0.16706536420890544,-4.200845941244358,0.0032723388180874178,2.919520382894432,0.0011358289194642645,-1.440758563617196,1
22.72,1.3,30,900,27000,26.364816517004556,0.1546859402911775,-3.6448165170045352,0.002805350332947102,2.919988613648432,7.323399660291314e-4,-1.2497651523568305,1
39.06,2.2,30,900,27000,41.970551698846116,0.19919859665368186,-2.910551698846109,0.004652195636239657,2.9205024992505004,7.773078433916448e-4,-0.998919743007206,2
25.14,1.2,30,900,27000,24.63084594124438,0.16706536420890544,0.509154058755643,0.0032723388180874178,2.9213835690807044,1.6685446495933742e-5,0.1746238925713498,1
23.11,1.4,30,900,27000,28.098787092764724,0.14522849412432826,-4.98878709276471,0.002472800551574683,2.918746277874051,0.0012085474493799236,-1.7103118586999448,1
24.73,1.2,30,900,27000,24.63084594124438,0.16706536420890544,0.09915405875564191,0.0032723388180874178,2.92141028541515,6.327911620816344e-7,0.03400673608784548,1
34.03,1.7,30,900,27000,33.300698820045255,0.1395065185188131,0.7293011799547701,0.0022817834300648135,2.921354419996777,2.3823557900455138e-5,0.25000326218638796,2
40.08,2,30,900,27000,38.50261054732577,0.16778814767421818,1.57738945267424,0.003300714642466026,2.9211447894101026,1.6154433070953824e-4,0.5410028704733597,2
22.96,1,30,900,27000,21.162904789724035,0.19828525168620004,1.797095210275992,0.004609631899671743,2.9210649063525826,2.935997773885507e-4,0.6167612500263147,1
16.34,1,30,900,27000,21.162904789724035,0.19828525168620004,-4.822904789724009,0.004609631899671743,2.918915288539386,0.0021146131351882213,-1.6552160229792463,1
15.58,0.87,30,900,27000,18.90874304123581,0.22178972932987365,-3.3287430412357812,0.005767243422283697,2.9202211802871028,0.0012632428841946855,-1.143086111372682,1
24.22,1.3,30,900,27000,26.364816517004556,0.1546859402911775,-2.1448165170045352,0.002805350332947102,2.9209187540651924,2.53595583322574e-4,-0.7354326146860698,1
33.43,1.8,30,900,27000,35.03466939580542,0.1456445288930056,-1.6046693958054092,0.0024869884637639863,2.9211357146886217,1.257598301000994e-4,-0.5501346446809017,2
26.98,1.4,30,900,27000,28.098787092764724,0.14522849412432826,-1.1187870927647094,0.002472800551574683,2.9212773635258324,6.078111476722151e-5,-0.38355512001926284,1
29.73,1.38,30,900,27000,27.751992977612687,0.1468566196503983,1.9780070223873287,0.0025285554115477343,2.9209925159783325,1.9429488183644566e-4,0.6781414703446745,1
26.05,1.3,30,900,27000,26.364816517004556,0.1546859402911775,-0.31481651700453245,0.002805350332947102,2.921400726990619,5.463568772794566e-6,-0.1079469187277409,1
23.87,1.4,30,900,27000,28.098787092764724,0.14522849412432826,-4.228787092764708,0.002472800551574683,2.9194966726493545,8.683711908019394e-4,-1.449760147744565,1
31.77,1.92,30,900,27000,37.11543408671763,0.1575634692874868,-5.345434086717615,0.0029106935931766174,2.9183500570127485,0.0016346640081690027,-1.8329839395993448,2
35.72,1.9,30,900,27000,36.76863997156559,0.15527156874339224,-1.0486399715655819,0.002826632201231056,2.921293595676821,6.108223875846411e-5,-0.3595702754002311,2
23.61,1.3,30,900,27000,26.364816517004556,0.1546859402911775,-2.7548165170045347,0.002805350332947102,2.9205986772257195,4.183567215998695e-4,-0.9445945133388456,1
29.85,1.8,30,900,27000,35.03466939580542,0.1456445288930056,-5.184669395805407,0.0024869884637639863,2.9185327383223463,0.0013128434426045064,-1.7774790641020202,2
24.09,1.2,30,900,27000,24.63084594124438,0.16706536420890544,-0.5408459412443587,0.0032723388180874178,2.9213800044955858,1.8827235814972947e-5,-0.1854932154961609,1
39.58,2.2,30,900,27000,41.970551698846116,0.19919859665368186,-2.390551698846113,0.004652195636239657,2.920798267577784,5.243710356951278e-4,-0.8204524556645091,2
28.48,1.36,30,900,27000,27.405198862460665,0.14862127980782958,1.0748011375393587,0.0025896878196715015,2.921287676823093,5.876112623337592e-5,0.3684969525871966,1
